data10, data20, data30, data40, data50, data60, data70, data80, data90, data100
5.170, 32.531, 14.767, 44.899, 68.901, 98.435, 210.215, 26.028, 97.562, 163.093
9.297, 32.514, 6.618, 44.746, 69.015, 98.414, 210.200, 76.232, 97.604, 163.082
5.081, 19.071, 28.437, 44.624, 69.018, 59.828, 210.168, 76.317, 97.619, 162.947
5.599, 18.745, 28.470, 44.487, 69.025, 59.875, 210.159, 76.332, 97.631, 162.866
5.597, 18.740, 28.471, 44.170, 69.017, 59.871, 210.133, 76.328, 97.616, 162.871
5.431, 20.386, 28.461, 10.478, 68.805, 59.851, 210.110, 76.383, 97.645, 162.759
5.423, 20.353, 28.444, 10.467, 68.812, 59.870, 210.131, 76.359, 97.643, 162.745
8.899, 20.342, 20.659, 9.018, 68.817, 59.863, 210.196, 76.357, 97.645, 162.699
5.434, 20.366, 20.855, 11.933, 68.814, 59.860, 210.172, 76.367, 97.613, 162.652
5.407, 33.015, 20.827, 5.874, 68.809, 59.839, 210.171, 76.545, 97.524, 162.636
5.074, 33.031, 20.789, 5.530, 68.811, 59.820, 210.177, 76.545, 97.459, 162.273
5.661, 33.045, 8.749, 5.686, 68.816, 59.824, 210.165, 76.509, 97.451, 162.258
14.249, 33.043, 5.122, 5.215, 12.479, 60.883, 210.185, 76.461, 97.424, 162.230
14.264, 33.052, 5.277, 16.401, 11.876, 60.951, 210.177, 76.490, 97.458, 162.197
4.999, 33.043, 6.472, 16.152, 26.909, 60.915, 210.079, 35.613, 14.809, 162.184
5.648, 5.484, 11.114, 38.322, 26.864, 60.915, 210.014, 35.726, 15.090, 162.177
5.560, 34.992, 11.165, 38.254, 26.842, 60.923, 209.969, 35.758, 40.226, 162.176
5.846, 34.684, 30.013, 38.246, 26.868, 60.915, 209.968, 35.786, 40.217, 161.933
5.823, 34.665, 29.998, 38.238, 14.807, 60.919, 209.959, 35.803, 40.240, 161.931
6.763, 34.646, 29.989, 38.245, 14.767, 60.964, 209.937, 35.823, 40.283, 161.897
12.292, 34.642, 29.969, 38.218, 227.350, 60.645, 209.935, 23.500, 40.269, 161.877
12.255, 34.633, 29.978, 48.698, 227.396, 60.651, 209.963, 23.493, 40.247, 161.871
15.970, 34.611, 7.806, 48.752, 230.424, 60.620, 210.031, 23.424, 40.243, 267.191
15.948, 16.083, 38.558, 48.751, 230.423, 5.668, 210.049, 23.347, 13.542, 267.274
15.939, 16.020, 38.631, 48.743, 230.420, 71.685, 210.092, 16.709, 51.734, 267.261
8.833, 19.105, 38.642, 48.735, 230.423, 71.643, 210.122, 16.733, 51.626, 267.263
5.671, 19.099, 38.640, 48.709, 230.397, 71.641, 210.132, 6.692, 51.549, 267.244
5.722, 19.087, 38.644, 48.665, 230.327, 71.607, 210.126, 26.534, 51.338, 267.216
5.314, 19.077, 38.651, 48.640, 230.309, 71.580, 210.127, 26.555, 51.134, 267.254
5.079, 27.358, 38.622, 48.622, 230.305, 71.278, 210.143, 26.586, 51.051, 267.044
14.715, 27.424, 39.717, 24.363, 230.295, 71.186, 210.138, 26.580, 50.966, 267.062
14.739, 27.415, 39.745, 24.391, 230.298, 71.169, 210.118, 29.316, 50.888, 267.076
5.407, 27.413, 39.756, 27.858, 230.270, 115.431, 190.652, 29.061, 76.133, 267.095
16.932, 27.416, 39.739, 27.876, 230.247, 115.469, 190.719, 29.053, 76.120, 267.100
16.912, 10.415, 39.747, 27.865, 230.215, 115.467, 190.704, 29.036, 76.125, 267.116
16.982, 10.414, 39.739, 16.415, 230.223, 115.466, 190.726, 29.031, 75.946, 267.134
5.660, 35.353, 39.707, 16.375, 230.225, 115.455, 190.730, 22.202, 75.795, 267.119
5.723, 35.369, 14.422, 16.319, 230.209, 115.450, 190.710, 22.163, 75.790, 267.145
5.753, 35.645, 14.401, 129.378, 230.188, 115.442, 190.714, 22.148, 75.770, 267.194
5.430, 35.617, 5.204, 129.415, 230.215, 115.232, 190.742, 61.435, 75.789, 267.211
16.112, 35.508, 5.124, 129.427, 230.219, 115.218, 190.727, 61.416, 75.783, 267.230
16.131, 35.508, 5.875, 129.459, 230.226, 115.219, 190.716, 61.353, 75.778, 267.213
16.077, 35.516, 19.429, 129.442, 230.206, 115.189, 190.724, 61.285, 75.754, 267.219
14.926, 34.317, 19.673, 129.375, 230.200, 115.172, 190.751, 61.306, 75.587, 267.236
14.950, 34.337, 19.674, 129.681, 230.197, 115.156, 190.783, 61.097, 75.516, 267.243
10.392, 34.270, 45.583, 129.804, 230.189, 115.168, 190.784, 61.077, 139.231, 267.276
10.471, 34.288, 45.628, 129.849, 230.155, 115.166, 190.773, 61.068, 139.288, 267.300
5.910, 34.321, 45.765, 129.896, 230.155, 115.175, 190.787, 61.074, 142.386, 267.304
13.895, 34.315, 45.853, 129.957, 230.151, 115.159, 190.724, 61.063, 142.430, 267.401
13.880, 37.469, 45.902, 130.044, 230.145, 115.157, 190.745, 61.051, 142.413, 267.413
5.550, 37.725, 45.973, 130.081, 230.144, 156.789, 190.732, 54.718, 142.392, 267.632
20.732, 37.728, 46.056, 130.210, 230.139, 156.770, 190.732, 54.742, 142.384, 267.650
20.840, 37.699, 71.373, 130.276, 230.104, 156.774, 190.726, 54.737, 142.392, 267.652
20.830, 37.648, 71.325, 130.301, 230.086, 156.760, 190.730, 54.738, 142.395, 267.676
20.813, 37.638, 71.292, 130.366, 230.091, 156.759, 190.743, 54.743, 142.387, 267.710
14.053, 37.649, 71.180, 130.227, 230.100, 156.737, 190.748, 54.737, 142.381, 267.716
13.817, 9.517, 71.137, 130.323, 230.120, 156.610, 190.784, 54.760, 142.386, 267.844
6.310, 12.149, 71.113, 130.391, 230.084, 156.602, 190.434, 55.004, 142.374, 267.857
10.622, 12.064, 71.046, 130.438, 230.084, 156.597, 190.451, 69.197, 142.381, 267.879
10.592, 20.452, 59.409, 130.511, 230.083, 156.593, 190.456, 69.184, 142.377, 267.884
14.589, 20.417, 59.371, 130.568, 230.084, 156.575, 190.434, 69.125, 142.361, 267.914
14.532, 20.409, 59.387, 130.630, 230.083, 156.590, 190.486, 69.102, 142.357, 267.965
15.844, 20.401, 59.409, 58.428, 43.509, 156.604, 190.446, 69.091, 142.384, 267.976
15.856, 8.552, 59.322, 58.479, 43.473, 156.610, 190.443, 69.048, 142.562, 267.992
15.852, 24.140, 59.244, 58.596, 43.459, 156.568, 217.515, 69.028, 142.577, 268.019
19.183, 24.247, 59.122, 58.501, 43.462, 156.548, 217.610, 69.015, 142.565, 268.036
19.245, 24.236, 59.031, 58.483, 43.448, 156.555, 217.608, 68.983, 142.561, 268.042
19.262, 24.213, 48.602, 58.500, 43.421, 156.546, 217.584, 68.992, 142.593, 268.059
5.730, 24.192, 48.627, 58.503, 43.419, 156.518, 217.584, 68.963, 142.619, 268.075
5.481, 7.900, 48.570, 58.524, 43.415, 156.401, 217.582, 68.914, 142.654, 155.981
15.835, 25.284, 48.335, 58.506, 5.327, 156.387, 217.591, 14.591, 142.667, 155.982
15.810, 25.180, 48.327, 58.506, 112.223, 156.368, 217.551, 14.415, 33.446, 155.968
16.177, 25.124, 48.344, 5.774, 112.332, 156.280, 217.392, 11.430, 33.477, 155.924
9.185, 25.125, 48.320, 21.096, 112.332, 156.332, 217.405, 11.403, 32.114, 155.951
5.700, 25.043, 48.325, 21.139, 112.304, 156.367, 217.413, 5.801, 32.097, 155.946
5.910, 9.560, 48.310, 21.151, 112.350, 156.322, 217.410, 6.591, 32.091, 155.934
5.412, 5.290, 5.181, 21.142, 112.363, 156.322, 217.369, 17.101, 111.819, 155.925
5.131, 5.137, 10.287, 58.127, 112.375, 28.474, 217.338, 17.092, 111.844, 155.917
4.847, 16.779, 12.374, 58.143, 112.361, 28.499, 217.332, 9.760, 111.828, 155.928
24.568, 16.809, 11.725, 57.435, 112.361, 28.502, 217.340, 44.379, 111.826, 155.900
24.607, 16.867, 21.358, 57.414, 112.353, 28.488, 217.340, 44.408, 111.828, 155.897
24.613, 22.836, 21.404, 57.395, 112.326, 28.482, 217.315, 44.414, 111.816, 155.904
24.486, 22.855, 21.398, 57.388, 112.339, 51.460, 217.302, 44.333, 111.815, 156.108
12.335, 11.722, 21.596, 57.397, 112.292, 51.432, 217.322, 44.243, 111.829, 156.113
12.189, 34.815, 9.384, 57.478, 112.290, 51.414, 217.345, 44.174, 111.828, 156.107
13.190, 34.765, 11.909, 57.506, 112.315, 51.423, 217.344, 42.867, 111.834, 156.098
13.123, 34.682, 11.908, 63.837, 112.324, 51.418, 217.342, 42.752, 111.833, 156.095
13.135, 34.587, 32.198, 63.794, 112.301, 51.410, 217.355, 42.426, 111.831, 156.059
5.828, 34.517, 32.195, 63.744, 112.299, 51.405, 217.356, 42.386, 111.825, 156.068
11.693, 37.413, 32.142, 63.770, 112.305, 51.403, 217.334, 42.336, 111.818, 156.061
11.826, 37.397, 32.126, 63.745, 169.247, 53.600, 217.301, 42.257, 111.824, 156.070
6.066, 37.377, 32.116, 63.857, 169.280, 53.519, 217.307, 16.783, 111.830, 156.087
5.922, 37.360, 79.759, 63.882, 169.267, 53.549, 217.351, 16.698, 111.831, 156.074
6.289, 37.351, 79.724, 63.891, 169.253, 53.725, 217.336, 94.542, 111.158, 156.069
5.875, 37.319, 79.627, 63.910, 169.217, 53.776, 217.347, 94.507, 111.132, 156.098
6.020, 37.314, 79.561, 63.882, 169.194, 53.769, 217.342, 97.609, 131.242, 156.092
5.607, 16.043, 79.472, 63.907, 169.181, 53.787, 217.317, 97.596, 131.277, 156.108
9.965, 16.061, 79.402, 66.956, 169.187, 53.774, 217.313, 97.572, 131.246, 156.090
8.496, 16.053, 79.299, 66.787, 169.171, 53.769, 217.357, 97.541, 131.237, 5.472
16.207, 15.214, 79.164, 66.752, 169.166, 18.457, 217.361, 97.534, 131.216, 11.489
19.774, 15.172, 79.073, 66.853, 169.162, 18.493, 217.355, 97.519, 131.224, 11.408
19.843, 10.100, 78.909, 66.869, 169.154, 18.471, 217.364, 97.475, 131.206, 10.804
10.050, 10.110, 78.699, 66.901, 169.142, 38.873, 319.757, 97.670, 131.187, 142.502
77.932, 5.581, 78.682, 66.904, 169.136, 38.776, 319.846, 97.665, 131.189, 142.605
77.990, 6.365, 78.639, 66.922, 169.132, 38.757, 323.131, 97.660, 131.172, 142.609
72.881, 18.958, 45.488, 65.705, 169.126, 38.744, 323.125, 97.642, 131.161, 142.575
11.870, 18.795, 45.581, 65.708, 169.118, 28.784, 323.108, 97.654, 131.177, 142.568
13.375, 18.778, 45.771, 65.660, 169.123, 28.855, 323.115, 97.643, 131.175, 142.543
52.522, 37.576, 45.907, 24.893, 169.118, 28.845, 323.126, 97.629, 131.173, 142.535
52.561, 37.607, 45.971, 24.802, 169.105, 28.848, 323.054, 97.615, 131.166, 142.534
52.550, 37.571, 46.010, 24.757, 169.102, 28.834, 323.056, 57.720, 131.202, 142.529
52.522, 37.558, 45.987, 24.751, 169.096, 16.689, 323.079, 57.738, 131.218, 142.518
52.349, 37.567, 27.953, 52.671, 169.101, 16.653, 323.094, 57.720, 131.238, 142.532
9.703, 37.565, 27.953, 52.722, 169.062, 16.630, 323.109, 57.690, 131.256, 142.527
21.503, 37.558, 27.383, 52.713, 169.050, 172.805, 323.108, 57.692, 131.251, 142.543
21.585, 38.476, 27.369, 52.690, 168.967, 172.858, 323.118, 57.666, 131.330, 143.017
8.541, 38.611, 27.313, 52.681, 168.962, 172.902, 323.119, 57.626, 131.328, 143.043
28.327, 38.617, 14.796, 52.733, 168.944, 172.891, 323.157, 57.602, 131.528, 143.030
28.366, 38.619, 14.826, 52.686, 168.923, 172.874, 323.157, 57.594, 131.527, 143.029
28.324, 38.627, 26.665, 52.730, 168.884, 172.880, 323.168, 6.373, 173.051, 143.016
28.080, 38.623, 26.637, 52.700, 169.018, 172.868, 322.955, 26.182, 173.131, 142.992
28.057, 38.664, 26.635, 25.531, 105.021, 172.855, 322.947, 26.203, 173.147, 142.980
6.231, 9.996, 26.634, 25.559, 105.088, 172.855, 322.950, 26.175, 173.150, 142.973
17.323, 9.939, 70.673, 25.579, 105.042, 172.842, 322.956, 26.163, 173.136, 142.969
17.383, 10.777, 70.637, 25.600, 105.226, 172.847, 322.976, 18.003, 173.143, 142.965
17.427, 10.758, 70.638, 25.613, 105.220, 172.853, 322.988, 17.814, 173.141, 142.939
22.722, 8.937, 70.594, 8.971, 105.202, 172.865, 322.993, 17.776, 173.135, 142.930
22.699, 5.654, 70.567, 16.025, 105.198, 172.908, 322.955, 40.627, 173.110, 142.917
22.730, 16.718, 70.557, 15.843, 105.202, 172.898, 322.954, 40.638, 173.088, 18.807
10.841, 16.652, 70.514, 15.816, 105.338, 172.929, 322.971, 40.619, 173.085, 18.834
10.762, 16.655, 70.498, 11.926, 105.318, 172.933, 322.970, 40.541, 173.082, 217.158
5.689, 19.442, 70.627, 11.880, 105.316, 172.924, 322.979, 40.360, 173.074, 217.292
5.281, 19.402, 105.285, 18.903, 105.325, 172.941, 323.011, 40.345, 173.074, 217.296
9.497, 19.375, 105.328, 18.911, 105.332, 172.948, 323.040, 40.350, 173.071, 217.278
5.838, 5.911, 105.327, 18.903, 105.308, 172.948, 246.168, 148.878, 173.066, 217.271
10.648, 18.922, 105.380, 31.508, 105.299, 172.945, 246.275, 149.060, 173.064, 217.273
10.914, 18.978, 105.403, 31.530, 105.322, 172.941, 249.853, 149.107, 173.045, 217.254
5.244, 19.051, 105.383, 31.569, 105.333, 172.920, 249.982, 149.304, 173.012, 217.246
20.258, 39.686, 105.391, 31.515, 105.271, 172.905, 250.060, 149.293, 172.843, 217.241
20.352, 39.624, 105.411, 31.455, 105.267, 173.136, 250.143, 149.316, 172.839, 217.235
20.336, 39.542, 105.416, 63.676, 172.697, 173.144, 250.281, 149.342, 172.841, 217.241
6.633, 39.469, 105.425, 63.670, 172.799, 173.142, 250.351, 149.343, 172.863, 217.231
5.481, 39.397, 105.412, 63.674, 172.791, 118.464, 250.486, 149.348, 172.852, 217.224
5.310, 39.325, 105.404, 63.648, 172.790, 118.541, 250.646, 149.346, 172.857, 217.223
5.255, 39.241, 105.409, 63.640, 172.782, 118.564, 250.769, 149.338, 172.833, 217.211
14.561, 8.440, 105.414, 63.647, 172.788, 118.548, 251.131, 149.338, 172.826, 217.209
14.539, 10.385, 105.421, 63.643, 172.783, 118.545, 251.255, 149.299, 172.792, 217.188
15.389, 10.414, 105.430, 63.666, 172.736, 118.557, 251.413, 149.291, 172.779, 217.065
15.455, 5.406, 105.420, 63.678, 172.738, 118.557, 251.521, 149.318, 172.782, 217.012
15.449, 13.469, 72.812, 63.696, 172.732, 118.513, 251.652, 149.311, 172.775, 217.027
5.681, 13.467, 72.821, 63.684, 172.734, 118.498, 251.791, 149.360, 245.903, 217.026
9.522, 9.021, 72.816, 89.048, 172.537, 118.495, 251.905, 149.453, 245.977, 217.014
5.193, 10.555, 72.832, 89.073, 172.530, 118.507, 251.993, 149.496, 245.968, 217.005
5.791, 10.584, 72.826, 89.077, 172.539, 118.485, 252.140, 149.564, 245.958, 216.995
5.529, 5.085, 72.943, 89.115, 172.554, 118.438, 252.017, 149.587, 245.941, 216.955
5.112, 9.707, 73.041, 89.167, 172.543, 118.407, 252.128, 149.614, 245.942, 216.943
5.414, 9.756, 73.016, 89.406, 172.544, 118.412, 252.236, 149.571, 245.959, 216.939
14.187, 15.551, 73.016, 89.415, 172.579, 118.434, 252.317, 149.638, 245.956, 216.930
14.349, 15.490, 73.017, 89.461, 172.564, 118.432, 252.438, 149.649, 245.928, 216.936
10.422, 15.462, 73.028, 89.495, 172.565, 118.414, 252.576, 149.647, 245.916, 216.696
10.394, 46.044, 73.021, 89.461, 172.551, 118.417, 252.692, 11.484, 245.899, 216.687
5.446, 46.135, 73.025, 89.483, 172.554, 118.438, 252.811, 105.290, 245.896, 216.677
5.309, 46.216, 20.943, 89.518, 172.549, 118.436, 252.929, 105.435, 245.913, 216.659
9.621, 46.242, 20.856, 89.555, 172.548, 118.430, 253.074, 105.429, 245.913, 216.697
5.423, 46.445, 20.700, 89.689, 172.550, 11.920, 253.193, 105.487, 245.909, 216.669
7.212, 46.456, 79.201, 89.737, 172.543, 11.848, 253.302, 105.447, 245.905, 216.661
10.766, 46.449, 79.250, 89.769, 172.534, 133.337, 253.386, 105.438, 245.914, 216.650
10.183, 46.525, 79.118, 75.335, 172.532, 133.203, 253.502, 105.435, 245.917, 216.634
5.253, 52.208, 79.085, 75.361, 172.730, 133.160, 253.548, 105.382, 245.887, 216.586
5.424, 52.231, 79.092, 75.319, 172.727, 133.154, 253.683, 105.305, 245.851, 216.551
5.123, 52.132, 79.059, 75.222, 172.644, 133.148, 253.799, 105.242, 245.840, 287.375
5.877, 52.135, 79.073, 75.005, 109.478, 133.156, 253.936, 105.276, 245.844, 287.405
7.561, 52.131, 79.074, 74.988, 109.544, 133.139, 273.534, 105.237, 245.847, 287.352
6.445, 52.087, 79.077, 74.932, 109.547, 132.799, 273.357, 105.260, 245.845, 287.332
6.519, 52.051, 79.083, 74.895, 109.504, 132.753, 273.219, 105.259, 245.846, 287.379
14.354, 52.072, 78.955, 74.790, 109.484, 132.735, 273.151, 105.267, 245.833, 287.382
14.378, 52.057, 78.895, 74.764, 109.501, 132.713, 272.969, 105.238, 246.095, 287.377
5.302, 6.111, 78.879, 74.702, 109.503, 132.686, 272.813, 105.235, 246.123, 287.356
5.272, 6.499, 78.825, 74.758, 109.502, 132.681, 272.654, 104.874, 246.144, 287.341
5.615, 6.312, 83.734, 74.660, 109.514, 132.716, 272.475, 6.536, 246.148, 287.336
6.082, 10.770, 83.821, 5.800, 109.547, 132.680, 272.264, 24.855, 246.120, 287.338
10.051, 10.605, 83.836, 10.105, 109.527, 132.672, 272.150, 25.062, 246.160, 287.334
6.898, 5.157, 83.952, 11.908, 109.539, 132.678, 272.011, 25.184, 246.186, 287.309
6.237, 8.393, 84.046, 11.907, 109.515, 132.675, 271.802, 39.954, 246.196, 287.305
10.591, 13.945, 84.168, 39.995, 109.512, 132.667, 271.649, 39.662, 246.200, 287.293
10.588, 11.436, 84.278, 40.043, 109.509, 132.653, 271.463, 39.616, 246.194, 287.279
19.410, 6.190, 84.363, 39.870, 109.515, 132.690, 271.300, 39.554, 246.191, 287.268
19.423, 5.378, 84.462, 39.873, 109.481, 132.733, 271.147, 39.510, 246.188, 287.250
19.374, 5.670, 84.585, 39.877, 109.467, 132.725, 270.988, 104.314, 246.183, 287.242
5.414, 35.005, 84.699, 39.902, 109.465, 33.806, 270.814, 104.305, 246.166, 287.233
11.427, 34.933, 84.841, 39.910, 18.411, 33.782, 270.620, 104.259, 246.149, 287.222
5.458, 34.953, 84.760, 24.421, 17.687, 33.794, 270.450, 104.214, 246.144, 287.200
5.587, 34.955, 19.034, 24.443, 17.291, 33.466, 270.445, 104.253, 246.135, 287.184
9.060, 34.953, 19.108, 24.437, 44.123, 10.792, 270.252, 104.254, 168.401, 287.186
10.514, 35.001, 19.103, 24.429, 44.091, 29.402, 270.092, 104.194, 168.480, 287.182
10.541, 13.086, 14.711, 66.086, 44.081, 27.659, 269.911, 104.160, 168.484, 287.192
5.825, 16.013, 14.503, 65.930, 44.196, 27.667, 269.740, 104.145, 168.477, 287.197
5.696, 15.040, 71.542, 65.940, 44.223, 119.035, 269.576, 104.138, 168.474, 287.174
11.288, 15.078, 71.547, 65.956, 44.212, 119.072, 269.383, 104.164, 168.447, 287.169
18.428, 15.073, 71.544, 65.940, 229.609, 122.217, 269.252, 103.967, 168.606, 287.161
14.939, 5.609, 71.548, 65.961, 229.641, 122.112, 269.085, 104.032, 168.598, 287.156
5.604, 38.746, 71.542, 65.944, 229.641, 122.063, 268.900, 104.011, 168.577, 287.159
5.435, 38.869, 71.526, 65.845, 229.635, 122.054, 268.750, 103.991, 168.589, 287.147
5.394, 38.868, 71.519, 65.832, 229.629, 122.050, 268.537, 103.977, 168.588, 287.136
5.176, 38.861, 71.512, 65.808, 229.627, 121.991, 58.746, 103.969, 168.577, 287.119
9.570, 38.798, 71.535, 65.812, 229.621, 121.981, 58.790, 103.947, 168.542, 287.110
10.566, 38.760, 71.509, 65.825, 229.649, 122.031, 59.280, 143.812, 168.543, 287.108
10.569, 38.747, 71.507, 95.295, 229.649, 122.024, 59.286, 143.828, 168.536, 287.114
5.753, 43.821, 71.521, 95.412, 229.558, 122.020, 59.303, 143.706, 168.528, 287.171
5.452, 43.843, 5.534, 95.404, 229.618, 122.012, 59.124, 143.703, 168.523, 287.172
13.964, 43.896, 8.477, 95.421, 229.623, 121.995, 58.994, 143.700, 168.498, 287.167
14.082, 43.986, 68.551, 95.435, 229.586, 121.985, 58.994, 143.699, 168.484, 287.146
5.791, 44.038, 68.539, 95.443, 229.469, 121.938, 59.433, 143.693, 168.480, 287.128
7.281, 44.122, 68.456, 95.483, 229.394, 121.898, 59.437, 143.702, 168.477, 287.129
5.160, 44.187, 68.463, 95.500, 229.307, 121.861, 19.323, 143.704, 168.484, 287.129
8.558, 44.438, 68.504, 95.506, 229.277, 121.856, 161.983, 143.719, 168.477, 287.131
5.571, 25.151, 68.502, 95.520, 229.155, 121.845, 162.024, 143.700, 168.486, 287.133
5.445, 25.327, 68.497, 95.543, 229.152, 26.143, 162.037, 143.651, 168.486, 287.117
5.273, 25.336, 68.530, 95.516, 229.134, 26.133, 162.033, 143.664, 168.472, 287.105
5.424, 25.339, 68.551, 95.532, 229.102, 26.120, 162.038, 143.688, 168.483, 287.096
5.153, 27.706, 68.550, 95.575, 229.044, 26.124, 162.025, 143.652, 168.476, 287.085
5.060, 27.775, 68.527, 95.612, 229.025, 26.126, 162.017, 143.651, 168.460, 287.086
5.392, 27.736, 10.724, 95.654, 229.005, 51.514, 162.040, 143.645, 168.476, 287.065
9.057, 27.707, 24.829, 95.672, 229.002, 51.572, 162.046, 143.657, 168.493, 418.777
5.225, 27.712, 24.876, 59.972, 229.008, 51.474, 162.060, 143.615, 15.924, 418.917
5.389, 5.519, 24.830, 60.036, 229.002, 51.149, 162.021, 143.666, 15.993, 423.503
5.897, 11.054, 24.818, 59.964, 228.982, 51.171, 162.015, 143.684, 16.034, 423.511
11.796, 11.107, 11.128, 59.966, 228.934, 51.197, 161.988, 143.683, 29.855, 423.495
11.679, 19.605, 11.119, 59.962, 228.918, 51.177, 161.988, 143.690, 29.890, 423.502
9.873, 18.975, 10.313, 59.921, 228.910, 51.157, 161.968, 143.638, 29.880, 423.527
11.540, 18.865, 10.357, 59.924, 228.897, 51.154, 161.961, 143.620, 29.625, 423.592
11.575, 7.283, 19.849, 59.927, 228.888, 146.031, 161.959, 101.500, 29.525, 423.640
5.747, 22.122, 19.794, 59.922, 228.900, 146.092, 161.983, 101.614, 7.185, 423.680
5.841, 21.931, 19.760, 59.916, 228.933, 146.057, 161.973, 101.645, 78.228, 423.695
13.953, 21.922, 6.995, 59.906, 228.923, 146.022, 161.986, 101.627, 78.261, 423.693
13.997, 22.195, 35.809, 69.865, 228.924, 146.234, 161.992, 101.605, 78.251, 423.676
5.568, 25.115, 35.877, 69.882, 228.926, 146.226, 161.978, 101.593, 78.224, 423.664
10.706, 25.216, 35.879, 69.818, 228.975, 146.227, 162.014, 101.533, 78.189, 423.681
10.695, 25.180, 35.938, 69.814, 228.967, 146.250, 162.000, 101.493, 78.206, 423.683
10.138, 25.201, 35.935, 69.768, 228.962, 146.261, 162.035, 101.472, 78.214, 423.803
10.172, 38.712, 35.946, 69.701, 57.206, 146.271, 162.056, 101.406, 78.216, 423.780
5.773, 38.626, 23.252, 69.685, 57.213, 146.290, 162.037, 101.380, 78.181, 423.766
10.203, 38.550, 23.340, 69.709, 57.185, 146.279, 273.526, 101.379, 78.161, 423.770
10.185, 38.516, 27.420, 69.666, 57.212, 146.287, 273.605, 101.388, 78.156, 423.766
9.816, 38.587, 27.526, 69.601, 57.183, 145.622, 273.643, 101.397, 78.176, 423.764
9.825, 38.914, 12.395, 69.540, 57.075, 145.556, 273.678, 101.387, 78.147, 423.751
5.771, 38.941, 45.130, 69.435, 56.999, 145.530, 273.683, 101.374, 28.982, 423.739
32.320, 8.875, 45.040, 101.321, 56.909, 145.565, 273.685, 101.360, 29.003, 423.746
32.280, 5.692, 45.043, 100.643, 56.815, 145.529, 273.710, 101.350, 28.998, 423.884
32.256, 14.400, 45.051, 100.671, 6.997, 145.516, 273.725, 5.033, 29.016, 423.947
32.281, 14.327, 45.067, 100.682, 5.423, 145.471, 273.721, 5.373, 89.601, 423.947
32.256, 6.447, 45.097, 100.680, 6.644, 145.407, 273.724, 10.354, 89.635, 423.943
32.249, 15.385, 45.237, 100.737, 53.342, 145.358, 273.753, 17.688, 89.632, 423.919
8.090, 15.428, 55.178, 100.788, 53.439, 144.620, 273.768, 14.061, 89.557, 423.912
11.923, 15.377, 55.239, 100.770, 53.413, 144.597, 273.776, 132.276, 89.538, 423.912
11.948, 7.820, 55.183, 100.797, 53.399, 135.394, 273.770, 132.261, 89.543, 423.893
5.585, 5.020, 55.133, 100.856, 53.313, 135.470, 273.768, 132.216, 89.547, 423.882
5.348, 5.568, 55.037, 100.848, 53.304, 135.453, 273.786, 132.207, 89.544, 423.873
